index_right,GEOID,OBJECTID
187,360470327001,188
187,360470878002,188
187,360470874011,188
195,360810703002,196
195,360810697024,196
195,360810695002,196
195,360810693001,196
195,360810687002,196
195,360810697023,196
195,360810717014,196
195,360810697013,196
195,360810693002,196
195,360810697011,196
195,360810697021,196
195,360810717012,196
195,360810717013,196
195,360810697012,196
195,360810695001,196
195,360810697022,196
195,360810717021,196
195,360810717022,196
195,360810703001,196
195,360810717011,196
195,360810687003,196
195,360810687001,196
115,360610231001,116
115,360610235014,116
115,360610233002,116
115,360610227003,116
115,360610235012,116
115,360610237001,116
115,360610227002,116
115,360610227001,116
115,360610233003,116
115,360610229001,116
115,360610229004,116
115,360610225001,116
115,360610235011,116
115,360610233001,116
115,360610225002,116
115,360610231003,116
115,360610237002,116
115,360610225003,116
115,360610237003,116
115,360610229002,116
115,360610229003,116
115,360610225005,116
115,360610225004,116
115,360610229005,116
115,360610235013,116
115,360610231002,116
234,360050217001,235
234,360050053001,235
234,360050205022,235
234,360050205013,235
234,360050215012,235
234,360050251003,235
234,360050217002,235
234,360050243004,235
234,360050251007,235
234,360050251005,235
234,360050251006,235
234,360050215013,235
234,360050245012,235
234,360050205011,235
234,360050243001,235
234,360050217004,235
234,360050257001,235
234,360050215011,235
234,360050251001,235
234,360050251004,235
234,360050249001,235
234,360050215024,235
234,360050053002,235
234,360050205012,235
234,360050215025,235
234,360050245022,235
234,360050245023,235
234,360050205014,235
234,360050245021,235
234,360050251002,235
234,360050243003,235
234,360050215021,235
234,360050213012,235
234,360050245014,235
234,360050215022,235
234,360050215023,235
234,360050245011,235
234,360050217003,235
234,360050247002,235
234,360050205023,235
234,360050247001,235
234,360050243002,235
234,360050245013,235
234,360050213011,235
234,360050205021,235
135,360050265001,136
135,360050263001,136
135,360050255002,136
135,360050263004,136
135,360050269003,136
135,360050263002,136
135,360050269002,136
135,360050255003,136
135,360050265002,136
135,360050269001,136
135,360050261001,136
135,360050253001,136
135,360050253004,136
135,360050263005,136
135,360050265003,136
135,360050253003,136
135,360050263003,136
135,360050255001,136
135,360050253002,136
135,360050265004,136
220,360850029001,221
220,360850036002,221
220,360850021003,221
220,360850021001,221
220,360850029003,221
220,360850008001,221
220,360850006002,221
220,360850029002,221
220,360850008002,221
220,360850027001,221
220,360850036001,221
220,360850029004,221
220,360850017002,221
220,360850021002,221
220,360850008003,221
220,360850006001,221
220,360850020012,221
220,360850020011,221
220,360850017001,221
85,360810998013,86
85,360811032013,86
85,360811008021,86
85,360811032011,86
85,360811032021,86
85,360811008022,86
85,360810998023,86
85,360811010013,86
85,360811008011,86
85,360810998014,86
85,360810998011,86
85,360811010022,86
85,360811032022,86
85,360811010021,86
85,360810998012,86
85,360811008012,86
85,360811032024,86
85,360810998015,86
85,360811008023,86
85,360811010011,86
85,360810998021,86
85,360811032023,86
85,360811032012,86
85,360811008024,86
85,360811010012,86
85,360810998022,86
85,360811010014,86
136,360610066003,137
136,360610070001,137
136,360610070005,137
136,360610066006,137
136,360610066007,137
136,360610066002,137
136,360610066005,137
136,360610062002,137
136,360610070006,137
136,360610070002,137
136,360610070003,137
136,360610066004,137
136,360610066009,137
136,360610062001,137
136,360610066008,137
136,360610070004,137
136,360610066001,137
139,360610132007,140
139,360610132001,140
139,360610106021,140
139,360610116002,140
139,360610124007,140
139,360610124002,140
139,360610124004,140
139,360610132003,140
139,360610132006,140
139,360610124001,140
139,360610132002,140
139,360610106023,140
139,360610124003,140
139,360610124005,140
139,360610106022,140
139,360610132004,140
139,360610124008,140
139,360610116003,140
139,360610132005,140
139,360610124006,140
139,360610116001,140
174,360811291041,175
174,360811377001,175
174,360811385013,175
174,360811367001,175
174,360811377002,175
174,360811291044,175
174,360811291031,175
174,360811377003,175
174,360811291033,175
174,360811291045,175
174,360811377004,175
174,360811367002,175
174,360811291023,175
174,360811291022,175
174,360811367005,175
174,360811385012,175
174,360811291032,175
174,360811367004,175
174,360811385014,175
174,360811291024,175
174,360811291042,175
174,360811291021,175
174,360811385011,175
174,360811367003,175
174,360811291043,175
39,360470065007,40
39,360470075004,40
39,360470065002,40
39,360470075005,40
39,360470077002,40
39,360470063002,40
39,360470075003,40
39,360470065003,40
39,360470065001,40
39,360470075002,40
39,360470063001,40
39,360470065006,40
39,360470065005,40
39,360470075001,40
39,360470077001,40
39,360470077003,40
39,360470065004,40
39,360470077004,40
181,360050210028,182
181,360050212002,182
181,360050210012,182
181,360050216021,182
181,360050210014,182
181,360050212004,182
181,360050210021,182
181,360050216022,182
181,360050210022,182
181,360050216024,182
181,360050222002,182
181,360050212003,182
181,360050210016,182
181,360050222001,182
181,360050212001,182
181,360050210013,182
181,360050210015,182
181,360050210023,182
181,360050210027,182
181,360050216025,182
181,360050222004,182
181,360050210026,182
181,360050210025,182
181,360050212005,182
181,360050216023,182
181,360050222003,182
181,360050210024,182
181,360050210011,182
225,360810189003,226
225,360810169003,226
225,360810185022,226
225,360810169001,226
225,360810179002,226
225,360810183001,226
225,360810187001,226
225,360810189001,226
225,360810235002,226
225,360810253011,226
225,360810185011,226
225,360810253012,226
225,360810199002,226
225,360810187002,226
225,360810189002,226
225,360810183003,226
225,360810253022,226
225,360810171001,226
225,360810181023,226
225,360810185023,226
225,360810181022,226
225,360810199001,226
225,360810183004,226
225,360810187003,226
225,360810181011,226
225,360810185012,226
225,360810169004,226
225,360810205001,226
225,360810235004,226
225,360810235001,226
225,360810205002,226
225,360810219001,226
225,360810183002,226
225,360810181012,226
225,360810179001,226
225,360810185021,226
225,360810253014,226
225,360810183005,226
225,360810185013,226
225,360810253013,226
225,360810253021,226
225,360810181013,226
225,360810235003,226
225,360810169002,226
225,360810181021,226
113,360610065002,114
113,360610065005,114
113,360610055021,114
113,360610055012,114
113,360610055011,114
113,360610055013,114
113,360610055022,114
113,360610065001,114
113,360610065004,114
113,360610065003,114
229,360610131001,230
229,360610119001,230
229,360610125002,230
229,360610119002,230
229,360610131002,230
229,360610125001,230
123,360810892008,124
123,360810062011,124
123,360810884002,124
123,360810892001,124
123,360810892003,124
123,360810062023,124
123,360810062026,124
123,360810892006,124
123,360810892002,124
123,360810884007,124
123,360810062022,124
123,360810062024,124
123,360810884004,124
123,360810884001,124
123,360810884003,124
123,360810062012,124
123,360810062027,124
123,360810062021,124
123,360810892005,124
123,360810884008,124
123,360810062025,124
123,360810892004,124
123,360810892007,124
123,360810884005,124
123,360810884006,124
172,360810409001,173
172,360810409003,173
172,360810375001,173
172,360810379001,173
172,360810401001,173
172,360810403002,173
172,360810405001,173
172,360810407002,173
172,360810403003,173
172,360810407005,173
172,360810407001,173
172,360810401002,173
172,360810401003,173
172,360810409004,173
172,360810381001,173
172,360810403001,173
172,360810407003,173
172,360810409002,173
172,360810379002,173
172,360810377001,173
172,360810381002,173
172,360810405002,173
172,360810407004,173
172,360810375002,173
172,360810377002,173
172,360810379003,173
172,360810381003,173
114,360850040005,115
114,360850040006,115
114,360850047002,115
114,360850040002,115
114,360850040003,115
114,360850040001,115
114,360850040004,115
114,360850039001,115
114,360850040007,115
114,360850033001,115
114,360850047001,115
114,360850039002,115
114,360850033002,115
132,360470494002,133
132,360470494004,133
132,360470492002,133
132,360470496003,133
132,360470484001,133
132,360470486003,133
132,360470490002,133
132,360470488002,133
132,360470498002,133
132,360470496002,133
132,360470490003,133
132,360470484002,133
132,360470484003,133
132,360470486002,133
132,360470490001,133
132,360470494003,133
132,360470496001,133
132,360470492003,133
132,360470488003,133
132,360470494001,133
132,360470486001,133
132,360470498003,133
132,360470492001,133
132,360470488001,133
132,360470498001,133
202,360810664004,203
202,360810654001,203
202,360810656001,203
202,360810664008,203
202,360810638001,203
202,360810664003,203
202,360810616021,203
202,360810660002,203
202,360810638003,203
202,360810654003,203
202,360810654002,203
202,360810656003,203
202,360810656002,203
202,360810664001,203
202,360810664002,203
202,360810664006,203
202,360810664007,203
202,360810638002,203
202,360810638004,203
202,360810664005,203
202,360810638005,203
202,360810660001,203
202,360810616022,203
77,360050373004,78
77,360050369022,78
77,360050361003,78
77,360050375042,78
77,360050359001,78
77,360050373003,78
77,360050367001,78
77,360050361004,78
77,360050371003,78
77,360050375043,78
77,360050371002,78
77,360050363004,78
77,360050361002,78
77,360050369011,78
77,360050369021,78
77,360050361005,78
77,360050365021,78
77,360050371001,78
77,360050363005,78
77,360050367002,78
77,360050365022,78
77,360050365011,78
77,360050363001,78
77,360050365012,78
77,360050373001,78
77,360050363003,78
77,360050375041,78
77,360050363002,78
77,360050363006,78
77,360050371004,78
77,360050369012,78
77,360050365013,78
77,360050373002,78
77,360050220001,78
77,360050361001,78
52,360810919002,53
52,360810939001,53
52,360810919003,53
52,360810929001,53
52,360810929003,53
52,360810939002,53
52,360810947002,53
52,360810929004,53
52,360810925003,53
52,360810947001,53
52,360810939003,53
52,360810907001,53
52,360810925001,53
52,360810919001,53
52,360810929002,53
52,360810925002,53
68,360050181012,69
68,360050181022,69
68,360050177012,69
68,360050175005,69
68,360050175002,69
68,360050225003,69
68,360050061001,69
68,360050225002,69
68,360050061002,69
68,360050177013,69
68,360050179023,69
68,360050183012,69
68,360050173004,69
68,360050177021,69
68,360050183022,69
68,360050179021,69
68,360050179012,69
68,360050225001,69
68,360050179022,69
68,360050173001,69
68,360050175003,69
68,360050183021,69
68,360050183013,69
68,360050183023,69
68,360050177023,69
68,360050181013,69
68,360050175001,69
68,360050225005,69
68,360050143001,69
68,360050173003,69
68,360050059022,69
68,360050225006,69
68,360050177011,69
68,360050177024,69
68,360050179013,69
68,360050181024,69
68,360050175004,69
68,360050183011,69
68,360050171001,69
68,360050179011,69
68,360050225004,69
68,360050177022,69
68,360050181011,69
68,360050181023,69
68,360050059021,69
68,360050173002,69
68,360050181021,69
68,360050175006,69
68,360050061003,69
51,360470049003,52
51,360470045003,52
51,360470067003,52
51,360470045001,52
51,360470045002,52
51,360470049002,52
51,360470049001,52
51,360470067005,52
51,360470067002,52
51,360470067004,52
51,360470045004,52
51,360470067001,52
188,360470161003,189
188,360470207003,189
188,360470207002,189
188,360470163001,189
188,360470215002,189
188,360470161001,189
188,360470203002,189
188,360470215004,189
188,360470215003,189
188,360470163002,189
188,360470215001,189
188,360470161002,189
188,360470203001,189
188,360470205001,189
188,360470205003,189
188,360470207001,189
188,360470163003,189
188,360470205002,189
160,360610104001,161
160,360610102001,161
160,360610096001,161
160,360610094001,161
57,360050274022,58
57,360050274011,58
57,360050274020,58
57,360050274012,58
57,360050274023,58
57,360050274014,58
57,360050274013,58
57,360050274021,58
146,360050085004,147
146,360050087003,147
146,360050129011,147
146,360050131002,147
146,360050083003,147
146,360050087001,147
146,360050083001,147
146,360050083004,147
146,360050131003,147
146,360050085005,147
146,360050087005,147
146,360050129012,147
146,360050085002,147
146,360050087002,147
146,360050085003,147
146,360050085001,147
146,360050083005,147
146,360050087004,147
146,360050131001,147
146,360050083002,147
146,360050083006,147
216,360470535002,217
216,360470509002,217
216,360470533004,217
216,360470537001,217
216,360470539002,217
216,360470509001,217
216,360470533003,217
216,360470539001,217
216,360470529001,217
216,360470533001,217
216,360470533005,217
216,360470529002,217
216,360470533002,217
216,360470535004,217
216,360470545003,217
216,360470545004,217
216,360470545005,217
216,360470529003,217
216,360470535003,217
216,360470535001,217
216,360470545001,217
216,360470537002,217
216,360470545006,217
216,360470545002,217
10,360470180001,11
10,360470292002,11
10,360470292001,11
10,360470282001,11
10,360470172002,11
10,360470178001,11
10,360470282003,11
10,360470280001,11
10,360470286004,11
10,360470168001,11
10,360470280002,11
10,360470178002,11
10,360470180002,11
10,360470170001,11
10,360470172001,11
10,360470286002,11
10,360470174002,11
10,360470170002,11
10,360470176002,11
10,360470286001,11
10,360470286005,11
10,360470286003,11
10,360470174001,11
10,360470170003,11
10,360470282002,11
10,360470176001,11
249,360050204001,250
249,360050202001,250
249,360050206011,250
249,360050098001,250
249,360050096001,250
249,360050204003,250
249,360050098004,250
249,360050078001,250
249,360050098005,250
249,360050202002,250
249,360050078004,250
249,360050092003,250
249,360050078003,250
249,360050092004,250
249,360050092005,250
249,360050098003,250
249,360050204002,250
249,360050092001,250
249,360050092002,250
249,360050206012,250
249,360050096002,250
249,360050098002,250
249,360050078002,250
45,360050516003,46
45,360050516004,46
45,360050516001,46
45,360050516002,46
45,360050516005,46
246,360050221013,247
246,360050063004,247
246,360050195003,247
246,360050209002,247
246,360050209003,247
246,360050223001,247
246,360050195002,247
246,360050063003,247
246,360050223004,247
246,360050221021,247
246,360050197005,247
246,360050223003,247
246,360050197001,247
246,360050221012,247
246,360050195001,247
246,360050197002,247
246,360050063002,247
246,360050195004,247
246,360050209001,247
246,360050063006,247
246,360050197003,247
246,360050063001,247
246,360050221011,247
246,360050209004,247
246,360050063005,247
246,360050223002,247
246,360050197004,247
246,360050221023,247
246,360050221022,247
47,360610139005,48
47,360610127005,48
47,360610139001,48
47,360610139006,48
47,360610115001,48
47,360610115002,48
47,360610127004,48
47,360610133003,48
47,360610127003,48
47,360610121004,48
47,360610139002,48
47,360610127002,48
47,360610121002,48
47,360610139004,48
47,360610121006,48
47,360610133002,48
47,360610121001,48
47,360610133004,48
47,360610121003,48
47,360610133005,48
47,360610127001,48
47,360610133001,48
47,360610139003,48
47,360610121005,48
47,360610139007,48
162,360610137002,163
162,360610137006,163
162,360610137003,163
162,360610137001,163
162,360610112021,163
162,360610112011,163
162,360610137004,163
162,360610137005,163
108,360850146061,109
108,360850156012,109
108,360850132031,109
108,360850146043,109
108,360850146072,109
108,360850156032,109
108,360850156011,109
108,360850146051,109
108,360850146042,109
108,360850146062,109
108,360850132032,109
108,360850156031,109
108,360850146081,109
108,360850146064,109
108,360850132033,109
108,360850156014,109
108,360850156013,109
108,360850146052,109
108,360850146063,109
108,360850146082,109
108,360850156033,109
108,360850146044,109
108,360850146041,109
108,360850156016,109
108,360850146071,109
108,360850156015,109
221,360471058012,222
221,360471058011,222
221,360471058043,222
221,360471058042,222
221,360471058013,222
221,360471058044,222
221,360471058041,222
112,360610063002,113
112,360610061003,113
112,360610059004,113
112,360610063003,113
112,360610063001,113
112,360610059003,113
112,360610063005,113
112,360610059002,113
112,360610059001,113
112,360610063004,113
112,360610057002,113
112,360610057001,113
112,360610061001,113
112,360610061002,113
112,360610059005,113
66,360470196001,67
66,360470128011,67
66,360470150001,67
66,360470200001,67
66,360470210003,67
66,360470132002,67
66,360470166001,67
66,360470166002,67
66,360470152002,67
66,360470210002,67
66,360470198001,67
66,360470206002,67
66,360470204002,67
66,360470152001,67
66,360470140001,67
66,360470208003,67
66,360470206001,67
66,360470212002,67
66,360470194003,67
66,360470132001,67
66,360470208002,67
66,360470212001,67
66,360470196002,67
66,360470196003,67
66,360470152003,67
66,360470212003,67
66,360470154001,67
66,360470208001,67
66,360470202001,67
66,360470210001,67
66,360470148001,67
66,360470198002,67
66,360470204001,67
66,360470148002,67
66,360470194002,67
66,360470202002,67
66,360470150002,67
66,360470140002,67
66,360470194001,67
66,360470200002,67
206,360810299001,207
183,360050276000,184
183,360050504000,184
183,360050504001,184
183,360050276001,184
191,360810803012,192
191,360811215002,192
191,360811215003,192
191,360810803023,192
191,360811211001,192
191,360810799002,192
191,360810837001,192
191,360810803021,192
191,360810803011,192
191,360810837004,192
191,360810803013,192
191,360811215001,192
191,360810799001,192
191,360810837002,192
191,360810803022,192
191,360810837003,192
165,360610209011,166
165,360610199004,166
165,360610211005,166
165,360610205002,166
165,360610211001,166
165,360610211006,166
165,360610211004,166
165,360610199005,166
165,360610211003,166
165,360610203001,166
165,360610197011,166
165,360610199003,166
165,360610199006,166
165,360610211007,166
165,360610209012,166
165,360610207011,166
165,360610203002,166
165,360610199001,166
165,360610199002,166
165,360610211002,166
165,360610205001,166
165,360610201011,166
165,360610207012,166
165,360610205003,166
22,360850273021,23
22,360850291035,23
22,360850187021,23
22,360850273011,23
22,360850291041,23
22,360850291044,23
22,360850291042,23
22,360850187022,23
22,360850291034,23
22,360850273022,23
22,360850189022,23
22,360850291032,23
22,360850291031,23
22,360850291021,23
22,360850273012,23
22,360850291033,23
22,360850291043,23
22,360850187024,23
22,360850189023,23
22,360850189021,23
22,360850187023,23
22,360850291022,23
22,360850173002,23
22,360850173001,23
86,360610015021,87
86,360610015022,87
86,360610007001,87
130,360810478003,131
130,360810478001,131
130,360810472001,131
130,360810476001,131
130,360810492003,131
130,360811277004,131
130,360810458001,131
130,360811277002,131
130,360810464001,131
130,360811277001,131
130,360810492001,131
130,360810492002,131
130,360810466001,131
130,360810472002,131
130,360811277003,131
130,360810466002,131
130,360810472003,131
130,360810478002,131
130,360810476002,131
64,360470015001,65
64,360470013002,65
64,360470011001,65
64,360470013001,65
64,360470015002,65
64,360470015003,65
3,360610020003,4
3,360610024002,4
3,360610028001,4
3,360610026021,4
3,360610028003,4
3,360610026022,4
3,360610026011,4
3,360610028002,4
3,360610020001,4
3,360610022021,4
3,360610026012,4
3,360610028004,4
3,360610020002,4
3,360610024001,4
248,360610071004,249
248,360610077001,249
248,360610071003,249
248,360610067004,249
248,360610077003,249
248,360610071005,249
248,360610071002,249
248,360610073005,249
248,360610073001,249
248,360610073004,249
248,360610073003,249
248,360610077002,249
248,360610067003,249
248,360610067001,249
248,360610067002,249
248,360610077004,249
248,360610073002,249
248,360610071001,249
248,360610073006,249
248,360610077005,249
116,360810942031,117
116,360810964002,117
116,360810972021,117
116,360810972031,117
116,360810972042,117
116,360810992002,117
116,360810942035,117
116,360810964001,117
116,360810972041,117
116,360810954001,117
116,360810942021,117
116,360810992001,117
116,360810972032,117
116,360810954002,117
116,360810954003,117
116,360810972034,117
116,360810942022,117
116,360810942032,117
116,360810972033,117
116,360810972043,117
116,360810942033,117
116,360810972030,117
116,360810942034,117
99,360610113001,100
99,360610109001,100
256,360470171002,257
256,360470169005,257
256,360470169001,257
256,360470504002,257
256,360470171001,257
256,360470171004,257
256,360470504003,257
256,360470500002,257
256,360470169004,257
256,360471502001,257
256,360471502002,257
256,360471502003,257
256,360470500001,257
256,360470169002,257
256,360470504001,257
256,360470169003,257
256,360470500003,257
256,360470171003,257
256,360470502021,257
256,360470502022,257
254,360470517002,255
254,360470519002,255
254,360470553001,255
254,360470555001,255
254,360470515001,255
254,360470557002,255
254,360470553002,255
254,360470517001,255
254,360470519003,255
254,360470553003,255
254,360470519001,255
254,360470557001,255
14,360811017002,15
14,360810997012,15
14,360811017001,15
14,360810997013,15
14,360810997044,15
14,360811017004,15
14,360810997032,15
14,360811017003,15
14,360811017006,15
14,360810997033,15
14,360811017005,15
14,360810997042,15
14,360810999001,15
14,360811017007,15
14,360810997031,15
14,360810997011,15
14,360810997041,15
14,360810997051,15
14,360810997043,15
27,360810452001,28
27,360810220024,28
27,360810214003,28
27,360810220011,28
27,360810220022,28
27,360810220012,28
27,360810450001,28
27,360810450002,28
27,360810232001,28
27,360810236002,28
27,360810236001,28
27,360810448001,28
27,360810232002,28
27,360810214002,28
27,360810232003,28
27,360810454001,28
27,360810448002,28
27,360810220013,28
27,360810220023,28
27,360810220021,28
27,360810456001,28
27,360810454002,28
27,360810220014,28
27,360810230001,28
27,360810214001,28
27,360810230002,28
89,360610081004,90
89,360610081006,90
89,360610081003,90
89,360610081005,90
89,360610091001,90
89,360610091004,90
89,360610087004,90
89,360610091002,90
89,360610087002,90
89,360610087003,90
89,360610091003,90
89,360610081001,90
89,360610087005,90
89,360610087001,90
89,360610081002,90
182,360050266025,183
182,360050266023,183
182,360050300003,183
182,360050266013,183
182,360050266022,183
182,360050266021,183
182,360050266012,183
182,360050300004,183
182,360050266024,183
182,360050300002,183
182,360050300001,183
182,360050300005,183
182,360050300006,183
182,360050266011,183
236,360610130002,237
236,360610120004,237
236,360610128002,237
236,360610120003,237
236,360610114022,237
236,360610114011,237
236,360610128001,237
236,360610122001,237
236,360610122003,237
236,360610128005,237
236,360610120001,237
236,360610122004,237
236,360610130004,237
236,360610114021,237
236,360610128003,237
236,360610128004,237
236,360610114012,237
236,360610130001,237
236,360610122002,237
236,360610120002,237
236,360610130003,237
190,360810548001,191
190,360810538002,191
190,360810542004,191
190,360810496002,191
190,360810556002,191
190,360810566002,191
190,360810568004,191
190,360810580002,191
190,360810564001,191
190,360810552002,191
190,360810568003,191
190,360810540002,191
190,360810556001,191
190,360810536012,191
190,360810516002,191
190,360810566001,191
190,360810496001,191
190,360810554001,191
190,360810532001,191
190,360810532002,191
190,360810558001,191
190,360810560002,191
190,360810552001,191
190,360810558002,191
190,360810560001,191
190,360810568002,191
190,360810580003,191
190,360810548002,191
190,360810512003,191
190,360810516001,191
190,360810538001,191
190,360810542002,191
190,360810540003,191
190,360810580004,191
190,360810582003,191
190,360810542001,191
190,360810562001,191
190,360810568001,191
190,360810580001,191
190,360810512002,191
190,360810536011,191
190,360810496003,191
190,360810582001,191
190,360810554002,191
190,360810542003,191
190,360810512001,191
190,360810540001,191
190,360810582002,191
161,360610100001,162
161,360610112032,162
161,360610112031,162
161,360610100002,162
161,360610092001,162
177,360470452001,178
177,360470452002,178
177,360470454002,178
177,360470462022,178
177,360470438001,178
177,360470444003,178
177,360470462021,178
177,360470448002,178
177,360470454001,178
177,360470444001,178
177,360470440002,178
177,360470440001,178
177,360470438002,178
177,360470442002,178
177,360470440003,178
177,360470450001,178
177,360470442001,178
177,360470448001,178
177,360470444002,178
232,360610090004,233
232,360610090005,233
232,360610090003,233
232,360610088007,233
232,360610086012,233
232,360610088005,233
232,360610090006,233
232,360610090001,233
232,360610088001,233
232,360610088003,233
232,360610086021,233
232,360610088004,233
232,360610086011,233
232,360610088002,233
232,360610090002,233
232,360610088006,233
157,360610075002,158
157,360610075003,158
157,360610079003,158
157,360610079002,158
157,360610079001,158
157,360610075001,158
157,360610069001,158
157,360610079004,158
144,360810007001,145
144,360810001001,145
144,360810007002,145
144,360810019001,145
144,360810007004,145
144,360810007003,145
65,360470021003,66
65,360470023001,66
65,360470023003,66
65,360470021001,66
65,360470021002,66
65,360470023002,66
28,360470362002,29
28,360470364002,29
28,360470370002,29
28,360470610022,29
28,360470370004,29
28,360470362001,29
28,360470610043,29
28,360470610042,29
28,360470360021,29
28,360470360012,29
28,360470362003,29
28,360470364001,29
28,360470366002,29
28,360470370001,29
28,360470370003,29
28,360470360013,29
28,360470366003,29
28,360470360011,29
28,360470610044,29
28,360470610021,29
28,360470610041,29
28,360470610031,29
28,360470360022,29
28,360470366001,29
28,360470610045,29
28,360470610032,29
107,360470386002,108
107,360470374011,108
107,360470398002,108
107,360470374021,108
107,360470374013,108
107,360470374012,108
107,360470374023,108
107,360470308001,108
107,360470374024,108
107,360470386001,108
107,360470398001,108
107,360470314000,108
107,360470314004,108
107,360470382002,108
107,360470374022,108
107,360470314003,108
107,360470306001,108
107,360470382001,108
107,360470314002,108
107,360470314001,108
107,360470382003,108
149,360470612001,150
149,360470622002,150
149,360470616001,150
149,360470608002,150
149,360470622001,150
149,360470608003,150
149,360470620002,150
149,360470620001,150
149,360470608001,150
53,360470051001,54
53,360610005000,54
53,360470047001,54
53,360610005002,54
53,360470051002,54
53,360470051003,54
31,360050330001,32
31,360050324001,32
31,360050328003,32
31,360050336005,32
31,360050328004,32
31,360050338002,32
31,360050332024,32
31,360050338004,32
31,360050328002,32
31,360050332023,32
31,360050340002,32
31,360050340001,32
31,360050338001,32
31,360050328001,32
31,360050340003,32
31,360050330004,32
31,360050332013,32
31,360050336004,32
31,360050332011,32
31,360050338003,32
31,360050336003,32
31,360050340004,32
31,360050324002,32
31,360050336002,32
31,360050330003,32
31,360050332021,32
31,360050336001,32
31,360050332012,32
31,360050336006,32
31,360050332022,32
31,360050330002,32
5,360850050001,6
5,360850064002,6
5,360850074001,6
5,360850050002,6
5,360850064003,6
5,360850064001,6
5,360850050003,6
5,360850020021,6
5,360850074002,6
5,360850018001,6
5,360850020022,6
155,360850239002,156
155,360850223002,156
155,360850303022,156
155,360850303011,156
155,360850303024,156
155,360850323001,156
155,360850319011,156
155,360850319022,156
155,360850223001,156
155,360850231001,156
155,360850303012,156
155,360850303023,156
155,360850319021,156
155,360850319023,156
155,360850223003,156
155,360850303021,156
155,360850239001,156
155,360850319012,156
155,360850231002,156
72,360810861002,73
72,360811189001,73
72,360811191002,73
72,360811193001,73
72,360811195001,73
72,360811201001,73
72,360811205001,73
72,360811193002,73
72,360811207002,73
72,360810861001,73
72,360811185001,73
72,360811187001,73
72,360811189002,73
72,360811203001,73
72,360811207001,73
72,360811187002,73
72,360811199001,73
72,360811203002,73
72,360811185002,73
72,360811191001,73
141,360610149004,142
141,360610145004,142
141,360610149002,142
141,360610157001,142
141,360610153001,142
141,360610153003,142
141,360610145002,142
141,360610157007,142
141,360610157002,142
141,360610149003,142
141,360610157005,142
141,360610153005,142
141,360610157006,142
141,360610157003,142
141,360610145001,142
141,360610157004,142
141,360610149005,142
141,360610153004,142
141,360610157008,142
141,360610153007,142
141,360610149001,142
141,360610145003,142
141,360610153002,142
141,360610153006,142
223,360610044001,224
223,360610060002,224
223,360610044007,224
223,360610044002,224
223,360610044006,224
223,360610044004,224
223,360610044008,224
223,360610060001,224
223,360610044005,224
223,360610044003,224
223,360610060003,224
151,360610213033,152
151,360610219003,152
151,360610213032,152
151,360610213034,152
151,360610223013,152
151,360610217031,152
151,360610223011,152
151,360610219004,152
151,360610223014,152
151,360610223021,152
151,360610219001,152
151,360610219002,152
151,360610223012,152
151,360610213031,152
201,360610238021,202
201,360610238022,202
201,360610238011,202
194,360470053003,195
194,360470053002,195
194,360470059001,195
194,360470085002,195
194,360470053001,195
194,360470053004,195
194,360470059002,195
194,360470085001,195
194,360470085003,195
33,360470543002,34
33,360470543001,34
163,360610084001,164
163,360610076001,164
163,360610074003,164
163,360610074001,164
163,360610076002,164
163,360610084002,164
163,360610074002,164
260,360610013002,261
260,360610013001,261
210,360610049003,211
210,360610049002,211
210,360610047002,211
210,360610049001,211
210,360610047001,211
49,360610135002,50
49,360610135001,50
49,360610129001,50
49,360610129002,50
153,360470702021,154
153,360470702020,154
153,360470666001,154
185,360610095002,186
185,360610095001,186
185,360610101001,186
152,360610309002,153
152,360610309004,153
152,360610309003,153
152,360610309001,153
87,360610009001,88
124,360610037001,125
124,360610037003,125
124,360610037002,125
30,360050334001,31
26,360810916021,27
26,360810916011,27
26,360810916013,27
26,360810916012,27
26,360810918001,27
1,360811072021,2
11,360610319001,12
95,360810561001,96
95,360810641021,96
29,360811072011,30
110,360470175001,111
56,360810399001,57
56,360810399003,57
56,360810399002,57
109,360850154001,110
193,360610162000,194
193,360610240001,194
239,360050435001,240
208,360610015013,209
208,360610015011,209
208,360610015012,209
137,360810331000,138
137,360810331001,138
198,360050001000,199
198,360050001001,199
42,360610143001,43
245,360610099001,246
245,360610117001,246
189,360470177001,190
7,360810099001,8
119,360610311001,120
58,360050163001,59
131,360810716001,132
92,360810383021,93
98,360850228001,99
104,360610005001,105
127,360610297001,128
252,360810383011,253
0,,1
102,,103
103,,104
